,Disease,Symptom,Position,Age,Gen
165,http://ai.symptomchecking.org/condtion/Swollen_glands,"http://dbpedia.org/resource/Ancient_Greek, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Common_cold, http://dbpedia.org/resource/Lymphangitis, http://dbpedia.org/resource/Tuberculous_cervical_lymphadenitis, http://dbpedia.org/resource/Lymphadenopathy, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Autoimmune_disease","http://dbpedia.org/resource/Lymphatic_system, http://dbpedia.org/resource/Lymph",any,any
166,http://ai.symptomchecking.org/condtion/Testicular_cancer,"http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Semen_quality, http://dbpedia.org/resource/Giovanni_Battista_Morgagni, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Testicular_cancer, http://dbpedia.org/resource/Hypospadias, http://dbpedia.org/resource/Echinococcosis, http://dbpedia.org/resource/Cryptorchidism","http://dbpedia.org/resource/Testicle, http://dbpedia.org/resource/Lymph_node, http://dbpedia.org/resource/Male_reproductive_system, http://dbpedia.org/resource/Epididymis",any,Male
167,http://ai.symptomchecking.org/condtion/Thirst,"http://dbpedia.org/resource/Fluid_balance, http://dbpedia.org/resource/Polyuria, http://dbpedia.org/resource/Basic_Instinct, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Polydipsia, http://dbpedia.org/resource/Osmolyte, http://dbpedia.org/resource/Epileptic_seizure, http://dbpedia.org/resource/Diabetes_insipidus, http://dbpedia.org/resource/Dehydration","http://dbpedia.org/resource/Sensory_neuron, http://dbpedia.org/resource/Kidney, http://dbpedia.org/resource/Brain, http://dbpedia.org/resource/Nervous_system, http://dbpedia.org/resource/Central_nervous_system",any,any
168,http://ai.symptomchecking.org/condtion/Thyroid_cancer,"http://dbpedia.org/resource/Medullary_thyroid_cancer, http://dbpedia.org/resource/Iodine-131, http://dbpedia.org/resource/Follicular_thyroid_cancer, http://dbpedia.org/resource/Cancer_staging, http://dbpedia.org/resource/Thyroid_cancer, http://dbpedia.org/resource/Automatic_train_control, http://dbpedia.org/resource/Temperature_coefficient, http://dbpedia.org/resource/Melbourne_Theatre_Company, http://dbpedia.org/resource/Cell_biology, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Hormone, http://dbpedia.org/resource/Federal_Trade_Commission, http://dbpedia.org/resource/Therapy, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Calcitonin, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Thyroidectomy, http://dbpedia.org/resource/Cell_type, http://dbpedia.org/resource/Metastasis","http://dbpedia.org/resource/Parafollicular_cell, http://dbpedia.org/resource/Radiofrequency_ablation, http://dbpedia.org/resource/Thyroid",any,any
169,http://ai.symptomchecking.org/condtion/Tonsillitis,"http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Bacteria, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Ibuprofen, http://dbpedia.org/resource/Streptococcus_pyogenes, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Penicillin, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Neisseria, http://dbpedia.org/resource/Corynebacterium_diphtheriae, http://dbpedia.org/resource/Sampling_(medicine), http://dbpedia.org/resource/Cephalosporin, http://dbpedia.org/resource/Macrolide, http://dbpedia.org/resource/Streptococcus, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Peritonsillar_abscess, http://dbpedia.org/resource/Allergy, http://dbpedia.org/resource/Pharyngitis, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Haemophilus_influenzae, http://dbpedia.org/resource/Lymphadenopathy, http://dbpedia.org/resource/Streptococcal_pharyngitis, http://dbpedia.org/resource/Tonsillitis, http://dbpedia.org/resource/Dysphagia, http://dbpedia.org/resource/Fever","http://dbpedia.org/resource/Tonsil, http://dbpedia.org/resource/Tonsillectomy",young,any
170,http://ai.symptomchecking.org/condtion/Tooth_decay,"http://dbpedia.org/resource/Monosaccharide, http://dbpedia.org/resource/Abscess, http://dbpedia.org/resource/Remineralisation_of_teeth, http://dbpedia.org/resource/Gingival_recession, http://dbpedia.org/resource/Dental_floss, http://dbpedia.org/resource/Toothpaste, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Antidepressant, http://dbpedia.org/resource/Saliva, http://dbpedia.org/resource/Primary_energy, http://dbpedia.org/resource/Fluoride, http://dbpedia.org/resource/Proper_map, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Ibuprofen, http://dbpedia.org/resource/Tooth_loss, http://dbpedia.org/resource/Poverty, http://dbpedia.org/resource/Antihistamine, http://dbpedia.org/resource/Streptococcus_mutans, http://dbpedia.org/resource/Risk_factor, http://dbpedia.org/resource/Fluoride_therapy, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Carbohydrate, http://dbpedia.org/resource/Tooth, http://dbpedia.org/resource/Healthy_diet, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/World_Health_Organization, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Dental_caries, http://dbpedia.org/resource/Toothache","http://dbpedia.org/resource/Cementum, http://dbpedia.org/resource/Deciduous_teeth, http://dbpedia.org/resource/Dentin, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Permanent_teeth, http://dbpedia.org/resource/Gastric_acid, http://dbpedia.org/resource/Tooth_enamel",young,any
171,http://ai.symptomchecking.org/condtion/Toothache,"http://dbpedia.org/resource/Stimulation, http://dbpedia.org/resource/Tooth, http://dbpedia.org/resource/Pus, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Pulp_necrosis, http://dbpedia.org/resource/Dentin_hypersensitivity, http://dbpedia.org/resource/Alveolar_osteitis, http://dbpedia.org/resource/Periodontal_abscess, http://dbpedia.org/resource/Abscess, http://dbpedia.org/resource/Thrombus, http://dbpedia.org/resource/Short_Time, http://dbpedia.org/resource/Orofacial_pain, http://dbpedia.org/resource/Dental_extraction, http://dbpedia.org/resource/Endodontic_therapy, http://dbpedia.org/resource/Dental_abscess, http://dbpedia.org/resource/Trenchmouth, http://dbpedia.org/resource/Dental_surgery, http://dbpedia.org/resource/Dental_trauma, http://dbpedia.org/resource/Fruit, http://dbpedia.org/resource/Sleep, http://dbpedia.org/resource/Dental_caries, http://dbpedia.org/resource/Osteitis, http://dbpedia.org/resource/Pulpitis, http://dbpedia.org/resource/Toothache, http://dbpedia.org/resource/Sinusitis, http://dbpedia.org/resource/Pericoronitis, http://dbpedia.org/resource/Gingivitis, http://dbpedia.org/resource/Angina_pectoris, http://dbpedia.org/resource/Acute_necrotizing_ulcerative_gingivitis, http://dbpedia.org/resource/Periodontitis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Chronic_periodontitis, http://dbpedia.org/resource/Temporomandibular_joint_dysfunction","http://dbpedia.org/resource/Gums, http://dbpedia.org/resource/Periodontal_fiber, http://dbpedia.org/resource/Alveolar_process, http://dbpedia.org/resource/Wisdom_tooth, http://dbpedia.org/resource/Deciduous_teeth, http://dbpedia.org/resource/Permanent_teeth",young,any
172,http://ai.symptomchecking.org/condtion/Trigeminal_neuralgia,"http://dbpedia.org/resource/Amitriptyline, http://dbpedia.org/resource/Postherpetic_neuralgia, http://dbpedia.org/resource/Chronic_pain, http://dbpedia.org/resource/Myelin, http://dbpedia.org/resource/Nerve_compression_syndrome, http://dbpedia.org/resource/Gabapentin, http://dbpedia.org/resource/Baclofen, http://dbpedia.org/resource/Tamil_Nadu, http://dbpedia.org/resource/Pimozide, http://dbpedia.org/resource/Anticonvulsant, http://dbpedia.org/resource/Carbamazepine, http://dbpedia.org/resource/Opioid, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Oxcarbazepine, http://dbpedia.org/resource/Lamotrigine, http://dbpedia.org/resource/Golgi_apparatus, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Stroke, http://dbpedia.org/resource/Peripheral_neuropathy, http://dbpedia.org/resource/Major_depressive_disorder, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Trigeminal_neuralgia, http://dbpedia.org/resource/Arteriovenous_malformation, http://dbpedia.org/resource/Multiple_sclerosis, http://dbpedia.org/resource/Pain","http://dbpedia.org/resource/Brainstem, http://dbpedia.org/resource/Nerve, http://dbpedia.org/resource/Trigeminal_nerve, http://dbpedia.org/resource/Blood_vessel",any,Female
173,http://ai.symptomchecking.org/condtion/Type_1_diabetes,"http://dbpedia.org/resource/Latin_America, http://dbpedia.org/resource/Diabetic_foot_ulcer, http://dbpedia.org/resource/Scandinavia, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/East_Asia, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Sucrose, http://dbpedia.org/resource/Insulin, http://dbpedia.org/resource/Blurred_vision, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Polydipsia, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Insulin_pump, http://dbpedia.org/resource/Classical_antiquity, http://dbpedia.org/resource/Glycated_hemoglobin, http://dbpedia.org/resource/Polyuria, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Diabetic_ketoacidosis, http://dbpedia.org/resource/Hyperosmolar_hyperglycemic_state, http://dbpedia.org/resource/Kidney_failure, http://dbpedia.org/resource/Cardiovascular_disease, http://dbpedia.org/resource/Autoimmunity, http://dbpedia.org/resource/Diabetes_mellitus_type_1, http://dbpedia.org/resource/Stroke, http://dbpedia.org/resource/Hyperglycemia, http://dbpedia.org/resource/Polyphagia","http://dbpedia.org/resource/Beta_cell, http://dbpedia.org/resource/Human_skin, http://dbpedia.org/resource/Pancreas",young,any
174,http://ai.symptomchecking.org/condtion/Type_2_diabetes,"http://dbpedia.org/resource/Polyuria, http://dbpedia.org/resource/Fasting, http://dbpedia.org/resource/Metformin, http://dbpedia.org/resource/Insulin, http://dbpedia.org/resource/Metabolic_disorder, http://dbpedia.org/resource/Glycated_hemoglobin, http://dbpedia.org/resource/Bariatric_surgery, http://dbpedia.org/resource/Ischemia, http://dbpedia.org/resource/Insulin_resistance, http://dbpedia.org/resource/Polydipsia, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Glucose_tolerance_test, http://dbpedia.org/resource/Gestational_diabetes, http://dbpedia.org/resource/Cachexia, http://dbpedia.org/resource/Cardiovascular_disease, http://dbpedia.org/resource/Diabetes_mellitus_type_1, http://dbpedia.org/resource/Diabetes_mellitus_type_2, http://dbpedia.org/resource/Diabetic_ketoacidosis, http://dbpedia.org/resource/Diabetic_retinopathy, http://dbpedia.org/resource/Kidney_failure, http://dbpedia.org/resource/Visual_impairment, http://dbpedia.org/resource/Hyperglycemia, http://dbpedia.org/resource/Polyphagia, http://dbpedia.org/resource/Obesity","http://dbpedia.org/resource/Pancreas, http://dbpedia.org/resource/Pancreatic_islets, http://dbpedia.org/resource/Blood",any,any
175,http://ai.symptomchecking.org/condtion/Underactive_thyroid,"http://dbpedia.org/resource/Dieting, http://dbpedia.org/resource/Hormone, http://dbpedia.org/resource/Thyroid-stimulating_hormone, http://dbpedia.org/resource/Ancient_Greek, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Levothyroxine, http://dbpedia.org/resource/Mood_disorder, http://dbpedia.org/resource/Weight_gain, http://dbpedia.org/resource/Iodised_salt, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Ryutaro_Hashimoto, http://dbpedia.org/resource/Cretinism, http://dbpedia.org/resource/Iodine_deficiency, http://dbpedia.org/resource/Constipation, http://dbpedia.org/resource/Pregnancy, http://dbpedia.org/resource/Autoimmune_disease, http://dbpedia.org/resource/Thyroiditis, http://dbpedia.org/resource/Goitre, http://dbpedia.org/resource/Hypothyroidism, http://dbpedia.org/resource/Edema","http://dbpedia.org/resource/Endocrine_system, http://dbpedia.org/resource/Hypothalamus, http://dbpedia.org/resource/Pituitary_gland, http://dbpedia.org/resource/Thyroid",young,Female
176,http://ai.symptomchecking.org/condtion/Urinary_incontinence,"http://dbpedia.org/resource/Graphical_user_interface, http://dbpedia.org/resource/Urination, http://dbpedia.org/resource/Overflow_incontinence, http://dbpedia.org/resource/Enuresis, http://dbpedia.org/resource/Urinary_incontinence, http://dbpedia.org/resource/Stress_incontinence, http://dbpedia.org/resource/Overactive_bladder, http://dbpedia.org/resource/Nocturnal_enuresis","http://dbpedia.org/resource/Urethra, http://dbpedia.org/resource/Pelvic_floor",young,any
177,http://ai.symptomchecking.org/condtion/Vaginal_cancer,"http://dbpedia.org/resource/Cure, http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Metastasis, http://dbpedia.org/resource/Vaginal_cancer","http://dbpedia.org/resource/Pelvis, http://dbpedia.org/resource/Vagina",any,Female
178,http://ai.symptomchecking.org/condtion/Vaginal_thrush,"http://dbpedia.org/resource/Itraconazole, http://dbpedia.org/resource/Intravenous_therapy, http://dbpedia.org/resource/Echinocandin, http://dbpedia.org/resource/Therapy, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Fluconazole, http://dbpedia.org/resource/Antifungal, http://dbpedia.org/resource/Nystatin, http://dbpedia.org/resource/Dentures, http://dbpedia.org/resource/Mouthwash, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Birth_weight, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Clotrimazole, http://dbpedia.org/resource/Caspofungin, http://dbpedia.org/resource/Chlorhexidine, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Amphotericin_B, http://dbpedia.org/resource/Organ_transplantation, http://dbpedia.org/resource/Probiotic, http://dbpedia.org/resource/Topical_medication, http://dbpedia.org/resource/Intensive_care_unit, http://dbpedia.org/resource/Itch, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Candidiasis, http://dbpedia.org/resource/Mycosis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Oral_candidiasis, http://dbpedia.org/resource/Pregnancy, http://dbpedia.org/resource/Immunodeficiency, http://dbpedia.org/resource/Dysphagia","http://dbpedia.org/resource/Vagina, http://dbpedia.org/resource/Penis, http://dbpedia.org/resource/Tongue","young, old",Female
179,http://ai.symptomchecking.org/condtion/Varicose_eczema,"http://dbpedia.org/resource/Cryopreservation, http://dbpedia.org/resource/Hemosiderin, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Stasis_dermatitis, http://dbpedia.org/resource/Varicose_veins","http://dbpedia.org/resource/Capillary, http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Pleural_effusion",any,any
180,http://ai.symptomchecking.org/condtion/Varicose_veins,"http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Dermatitis, http://dbpedia.org/resource/Spider, http://dbpedia.org/resource/Ablation, http://dbpedia.org/resource/Pinniped, http://dbpedia.org/resource/Cross-link, http://dbpedia.org/resource/Ulcer, http://dbpedia.org/resource/Collateralized_debt_obligation, http://dbpedia.org/resource/Stenosis, http://dbpedia.org/resource/Cutaneous_condition, http://dbpedia.org/resource/Regurgitation_(circulation), http://dbpedia.org/resource/Pump, http://dbpedia.org/resource/Gravity, http://dbpedia.org/resource/Deep_vein_thrombosis, http://dbpedia.org/resource/Peripheral_artery_disease, http://dbpedia.org/resource/Telangiectasia, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Varicose_veins","http://dbpedia.org/resource/Sclerotherapy, http://dbpedia.org/resource/Vein, http://dbpedia.org/resource/Radiofrequency_ablation, http://dbpedia.org/resource/Heart, http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Blood_vessel, http://dbpedia.org/resource/Elastic_fiber",any,any
